timestamp,ax,ay,az,gx,gy,gz
3432584,1.6179,0.1763,0.6099,-79.5288,-0.7935,-58.8379
3432604,1.5146,0.2764,0.5127,-74.8901,6.7139,-69.3359
3432624,1.1095,0.2665,0.4951,-66.6504,3.9673,-72.0825
3432645,0.9626,0.2566,0.488,-52.2461,-7.5073,-68.7256
3432665,0.6635,0.2299,0.405,-39.1846,-30.7617,-61.4014
3432687,0.4524,0.1591,0.3428,-11.9019,-52.124,-54.8096
3432707,0.1093,0.2247,0.2913,11.7188,-71.3501,-54.6875
3432727,0.0397,0.2416,0.2263,33.2642,-88.8062,-56.3354
3432747,0.0626,0.3168,-0.041,42.2974,-56.2134,-48.0347
3432767,0.0453,0.2551,0.0813,53.2227,-18.8599,-35.6445
3432787,-0.1064,0.3271,0.171,63.2324,-13.3667,-1.8921
3432808,-0.1228,0.1595,0.7068,68.1152,-1.8921,20.2637
3432830,1.217,-0.4401,0.4277,40.4663,76.7212,28.6255
3432850,1.5873,-0.2065,1.0571,34.4849,117.6758,37.5366
3432872,1.1436,-0.1426,0.8019,56.4575,24.9023,30.3345
3432895,1.3149,-0.3351,0.5861,79.3457,0.3052,32.3486
3432915,0.9543,-0.5579,0.7114,75.8057,-25.9399,35.5225
3432935,0.9398,-0.465,0.6343,74.646,-74.5239,23.1323
3432955,1.295,-0.3253,0.7607,67.1387,-20.9351,25.7568
3432975,1.5051,-0.4449,0.6759,61.3403,-24.8413,38.208
3432995,1.3774,-0.3517,0.5621,73.9136,-17.6392,44.9219
3433015,1.3057,-0.3646,0.5756,74.8901,-5.0049,51.8188
3433035,1.0936,-0.4535,0.4791,73.5474,2.1362,59.3872
3433055,0.9391,-0.4351,0.4993,59.021,17.8833,62.1338
3433075,0.6819,-0.3633,0.4984,56.4575,4.1504,57.7393
3433095,0.2888,-0.2715,0.4036,55.603,-3.6621,57.312
3433115,0.0071,-0.1913,0.337,36.9263,-25.0854,69.458
3433135,0.0659,-0.2642,0.3165,35.4004,-43.5181,70.6787
3433155,0.085,-0.3081,0.2393,34.1187,-33.4473,56.5186
3433175,-0.0105,-0.3706,0.1066,-1.5259,9.7046,28.0762
3433196,-0.0916,-0.4303,0.1827,-37.3535,30.7617,12.5122
3433216,0.1915,-0.3682,0.4822,-88.1958,34.4849,1.5259
3433236,0.8892,-0.1226,0.2999,-110.4126,35.0952,-0.4883
3433256,3.0381,0.3423,0.3885,-202.3315,106.0181,2.1973
3433276,0.6155,0.0304,0.7802,-120.0562,68.2983,-27.771
3433296,1.2802,0.004,0.6337,-101.8677,54.2603,11.2305
3433317,1.1241,0.2754,0.4351,-85.2051,14.2822,-5.7373
3433337,1.2285,0.1327,0.6293,-101.0132,22.583,-17.7002
3433357,1.6146,-0.0221,0.5303,-91.98,-61.9507,-43.5181
3433377,1.6588,0.1046,0.5411,-83.4961,-42.0532,-44.1895
3433397,1.5607,0.1512,0.5197,-77.9419,-20.6909,-51.0864
3433419,1.4166,0.2194,0.4199,-73.0591,-8.1177,-59.6313
3433439,1.334,0.3158,0.4594,-59.9365,1.2817,-68.1763
3433459,0.9033,0.3678,0.4875,-51.4526,2.9297,-70.3125
3433481,0.7084,0.3368,0.4636,-36.6211,-11.4136,-65.2466
3433501,0.337,0.2733,0.3885,-16.3574,-39.3677,-62.561
3433521,0.0173,0.2896,0.2745,17.334,-59.1431,-63.4766
3433541,0.0,0.2388,0.2682,34.1187,-61.2183,-59.8145
3433561,0.0182,0.2405,0.1643,48.2788,-54.0161,-44.4336
3433581,0.0264,0.2773,0.0508,53.6499,-34.668,-20.9351
3433601,-0.0115,0.3075,0.2666,65.3076,-13.6108,-4.3945
3433621,0.426,0.2731,0.5801,74.585,45.7153,16.7847
3433641,1.8038,-0.5074,0.0415,37.1094,72.6318,22.7661
3433661,1.4808,-0.3679,1.036,43.1519,136.0474,16.7236
3433683,0.8608,-0.0781,0.5411,61.4624,-4.5776,5.9814
3433703,1.196,-0.2308,0.4392,78.2471,-5.3101,6.0425
3433723,1.0212,-0.4304,0.4106,71.7773,-37.1704,19.7754
3433743,1.1429,-0.4974,0.5233,59.3262,-36.2549,24.8413
3433764,1.3647,-0.416,0.5999,46.9971,-40.8325,30.2124
3433785,1.5431,-0.3865,0.6422,41.5649,-44.8608,37.4756
3433805,1.4259,-0.3054,0.6252,58.4106,-26.1841,52.7954
3433825,1.1957,-0.4165,0.5447,65.2466,-10.8032,69.2139
3433847,0.9869,-0.5476,0.4213,66.5894,3.8452,74.9512
3433867,0.7777,-0.5591,0.4364,50.1709,17.1509,65.918
3433888,0.572,-0.3933,0.4047,44.6167,18.6768,52.9785
3433908,0.3943,-0.1743,0.4659,40.4663,-10.1929,51.5137
3433928,0.1711,-0.1903,0.2473,35.2783,-34.6069,63.0493
3433948,0.036,-0.2897,0.2655,31.6162,-42.2974,63.9038
3433968,0.0408,-0.3488,0.1761,15.7471,-52.1851,51.0254
3433988,0.0461,-0.4159,0.0071,-18.7378,-2.3804,25.4517
3434008,0.0316,-0.4254,0.1039,-65.4907,23.3765,2.6245
3434028,0.3522,-0.1865,0.457,-105.2856,26.062,-11.0474
3434049,1.2649,-0.0089,0.3567,-202.9419,66.1621,-6.958
3434069,1.2173,0.2117,1.1832,-145.5078,18.7988,-30.7007
3434089,0.7858,-0.0271,0.7137,-94.6655,24.5972,3.7231
3434109,1.0243,0.2679,0.5269,-72.6929,9.2773,-6.7139
3434151,1.5693,-0.0225,0.7051,-74.8901,-48.1567,-47.8516
3434171,1.5736,0.1735,0.683,-71.8994,-39.3066,-41.8091
3434191,1.5425,0.1381,0.7031,-76.0498,-22.1558,-39.3677
3434211,1.446,0.0732,0.6135,-95.2148,-0.8545,-45.3491
3434231,1.3899,0.1294,0.5027,-89.4775,-0.8545,-52.3071
3434251,1.1516,0.1925,0.453,-75.3784,-2.6855,-61.8896
3434271,0.8036,0.2439,0.4536,-42.6636,-13.2446,-71.4722
3434291,0.6017,0.2362,0.4115,-13.3667,-29.2358,-71.5332
3434311,0.2091,0.2567,0.2771,19.4702,-47.3022,-69.6411
3434332,0.0304,0.2576,0.2581,40.0391,-49.9268,-67.688
3434352,0.0162,0.3035,0.1755,43.8232,-47.7295,-58.7769
3434372,0.0084,0.3673,0.1482,38.5742,-37.5366,-40.7715
3434392,-0.0376,0.3275,0.0763,51.5137,-12.7563,-11.0474
3434415,0.0472,0.2784,0.5452,73.1812,3.54,4.7607
3434435,0.9781,0.0081,0.4883,68.9087,49.0723,21.7896
3434455,2.33,-0.9397,0.7356,40.5884,71.8994,28.3813
3434477,0.5394,-0.1537,0.8337,58.4717,35.5835,37.7808
3434497,1.026,0.033,0.5547,80.4443,-16.1133,12.3901
3434517,1.1722,-0.271,0.4661,79.2236,-26.9775,20.6299
3434537,0.8151,-0.4938,0.554,71.2891,-55.2979,21.9116
3434559,1.0675,-0.4147,0.563,58.3496,-26.9775,24.4751
3434579,1.569,-0.3701,0.6729,51.1475,-34.9121,29.6631
3434601,1.5258,-0.3711,0.6414,68.2983,-47.8516,37.0483
3434621,1.4272,-0.2986,0.6124,77.2095,-36.377,45.6543
3434641,1.2661,-0.332,0.5753,73.4253,-15.3809,56.5186
3434661,0.863,-0.5281,0.4545,58.7158,0.1221,57.7393
3434681,0.76,-0.4653,0.4929,46.3867,7.6294,57.251
3434701,0.5516,-0.3556,0.4292,47.3633,4.5166,53.0396
3434721,0.1016,-0.1422,0.3307,45.7153,-17.2729,53.0396
3434741,-0.0078,-0.215,0.2794,4.3335,-28.1982,58.3496
3434761,0.0103,-0.3444,0.3157,-8.606,-39.1846,56.3965
3434781,0.0623,-0.4019,0.2928,-2.9297,-45.6543,46.2646
3434804,0.0928,-0.4764,0.3245,-26.6724,-24.292,24.0479
3434844,1.0741,-0.5192,0.4513,-180.4199,63.1714,-21.3623
3434864,1.7972,0.4364,1.2592,-135.376,135.0098,-44.6777
3434884,0.6765,0.0349,0.8079,-70.9229,5.4321,-11.2915
3434904,0.9865,0.011,0.7449,-82.7026,45.7764,8.9111
3434924,1.0437,0.2234,0.6172,-81.543,16.9067,-8.1177
3434944,1.1533,0.3834,0.5996,-87.2192,32.4707,-19.9585
3434964,1.5587,-0.0769,0.6804,-91.5527,-59.1431,-43.7622
